date,equity,cash,holding,shares,weekly_target
2019-12-09,3329.860794510337,4.720794510337,JHSF3,522,JHSF3
2019-12-10,3303.760794510337,4.720794510337,JHSF3,522,JHSF3
2019-12-11,3413.380794510338,4.720794510337,JHSF3,522,JHSF3
2019-12-12,3470.800794510337,4.720794510337,JHSF3,522,JHSF3
2019-12-13,3507.340794510337,4.720794510337,JHSF3,522,JHSF3
2019-12-16,3467.021216650839,0.167216650839,PRIO3,589,PRIO3
2019-12-17,3522.387216650839,0.167216650839,PRIO3,589,PRIO3
2019-12-18,3489.403216650839,0.167216650839,PRIO3,589,PRIO3
2019-12-19,3534.167216650839,0.167216650839,PRIO3,589,PRIO3
2019-12-20,3641.365216650839,0.167216650839,PRIO3,589,PRIO3
2019-12-23,3922.907216650839,0.167216650839,PRIO3,589,PRIO3
2019-12-26,4045.419216650840,0.167216650839,PRIO3,589,PRIO3
2019-12-27,3993.587216650839,0.167216650839,PRIO3,589,PRIO3
2019-12-30,3894.635216650840,0.167216650839,PRIO3,589,PRIO3
2020-01-02,4215.051216650839,0.167216650839,PRIO3,589,PRIO3
2020-01-03,4458.897216650839,0.167216650839,PRIO3,589,PRIO3
2020-01-06,4546.069216650840,0.167216650839,PRIO3,589,PRIO3
2020-01-07,4551.959216650839,0.167216650839,PRIO3,589,PRIO3
2020-01-08,4458.897216650839,0.167216650839,PRIO3,589,PRIO3
2020-01-09,4288.087216650839,0.167216650839,PRIO3,589,PRIO3
2020-01-10,4384.683216650838,0.167216650839,PRIO3,589,PRIO3
2020-01-13,4573.163216650839,0.167216650839,PRIO3,589,PRIO3
2020-01-14,4842.925216650839,0.167216650839,PRIO3,589,PRIO3
2020-01-15,4865.307216650839,0.167216650839,PRIO3,589,PRIO3
2020-01-16,4874.731216650840,0.167216650839,PRIO3,589,PRIO3
2020-01-17,4831.145216650839,0.167216650839,PRIO3,589,PRIO3
2020-01-20,5072.635216650839,0.167216650839,PRIO3,589,PRIO3
2020-01-21,5268.183216650839,0.167216650839,PRIO3,589,PRIO3
2020-01-22,5442.527216650838,0.167216650839,PRIO3,589,PRIO3
2020-01-23,5481.401216650838,0.167216650839,PRIO3,589,PRIO3
2020-01-24,5360.067216650838,0.167216650839,PRIO3,589,PRIO3
2020-01-27,5275.251216650840,0.167216650839,PRIO3,589,PRIO3
2020-01-28,5607.447216650839,0.167216650839,PRIO3,589,PRIO3
2020-01-29,5390.695216650838,0.167216650839,PRIO3,589,PRIO3
2020-01-30,5572.107216650839,0.167216650839,PRIO3,589,PRIO3
2020-01-31,5646.321216650839,0.167216650839,PRIO3,589,PRIO3
2020-02-03,5766.881562442327,3.548229108994,GGBR3,399,GGBR3
2020-02-04,5925.214895775660,3.548229108994,GGBR3,399,GGBR3
2020-02-05,6020.214895775661,3.548229108994,GGBR3,399,GGBR3
2020-02-06,5956.881562442327,3.548229108994,GGBR3,399,GGBR3
2020-02-07,5703.548229108994,3.548229108994,GGBR3,399,GGBR3
2020-02-10,5764.612782435244,4.912782435244,CSAN3,292,CSAN3
2020-02-11,6115.012782435244,4.912782435244,CSAN3,292,CSAN3
2020-02-12,6151.512782435244,4.912782435244,CSAN3,292,CSAN3
2020-02-13,6083.622782435244,4.912782435244,CSAN3,292,CSAN3
2020-02-14,6042.012782435244,4.912782435244,CSAN3,292,CSAN3
2020-02-17,5922.292782435244,4.912782435244,CSAN3,292,CSAN3
2020-02-18,5811.332782435244,4.912782435244,CSAN3,292,CSAN3
2020-02-19,5925.212782435243,4.912782435244,CSAN3,292,CSAN3
2020-02-20,5835.422782435244,4.912782435244,CSAN3,292,CSAN3
2020-02-21,5815.712782435243,4.912782435244,CSAN3,292,CSAN3
2020-02-26,5077.666962161494,6.066962161494,PRIO3,620,PRIO3
2020-02-27,4941.266962161494,6.066962161494,PRIO3,620,PRIO3
2020-02-28,4891.666962161495,6.066962161494,PRIO3,620,PRIO3
2020-03-02,4881.401343362994,4881.401343362994,CASH,0,CASH
2020-03-03,4881.401343362994,4881.401343362994,CASH,0,CASH
2020-03-04,4881.401343362994,4881.401343362994,CASH,0,CASH
2020-03-05,4881.401343362994,4881.401343362994,CASH,0,CASH
2020-03-06,4881.401343362994,4881.401343362994,CASH,0,CASH
2020-03-09,4881.401343362994,4881.401343362994,CASH,0,CASH
2020-03-10,4881.401343362994,4881.401343362994,CASH,0,CASH
2020-03-11,4881.401343362994,4881.401343362994,CASH,0,CASH
2020-03-12,4881.401343362994,4881.401343362994,CASH,0,CASH
2020-03-13,4881.401343362994,4881.401343362994,CASH,0,CASH
2020-03-16,4881.401343362994,4881.401343362994,CASH,0,CASH
2020-03-17,4881.401343362994,4881.401343362994,CASH,0,CASH
2020-03-18,4881.401343362994,4881.401343362994,CASH,0,CASH
2020-03-19,4881.401343362994,4881.401343362994,CASH,0,CASH
2020-03-20,4881.401343362994,4881.401343362994,CASH,0,CASH
2020-03-23,4881.401343362994,4881.401343362994,CASH,0,CASH
2020-03-24,4881.401343362994,4881.401343362994,CASH,0,CASH
2020-03-25,4881.401343362994,4881.401343362994,CASH,0,CASH
2020-03-26,4881.401343362994,4881.401343362994,CASH,0,CASH
2020-03-27,4881.401343362994,4881.401343362994,CASH,0,CASH
2020-03-30,4881.401343362994,4881.401343362994,CASH,0,CASH
2020-03-31,4881.401343362994,4881.401343362994,CASH,0,CASH
2020-04-01,4881.401343362994,4881.401343362994,CASH,0,CASH
2020-04-02,4881.401343362994,4881.401343362994,CASH,0,CASH
2020-04-03,4881.401343362994,4881.401343362994,CASH,0,CASH
2020-04-06,4881.401343362994,4881.401343362994,CASH,0,CASH
2020-04-07,4881.401343362994,4881.401343362994,CASH,0,CASH
2020-04-08,4881.401343362994,4881.401343362994,CASH,0,CASH
2020-04-09,4881.401343362994,4881.401343362994,CASH,0,CASH
2020-04-13,4881.401343362994,4881.401343362994,CASH,0,CASH
2020-04-14,4881.401343362994,4881.401343362994,CASH,0,CASH
2020-04-15,4881.401343362994,4881.401343362994,CASH,0,CASH
2020-04-16,4881.401343362994,4881.401343362994,CASH,0,CASH
2020-04-17,4881.401343362994,4881.401343362994,CASH,0,CASH
2020-04-20,4881.401343362994,4881.401343362994,CASH,0,CASH
2020-04-22,4881.401343362994,4881.401343362994,CASH,0,CASH
2020-04-23,4881.401343362994,4881.401343362994,CASH,0,CASH
2020-04-24,4881.401343362994,4881.401343362994,CASH,0,CASH
2020-04-27,4948.307854219245,16.007854219245,SUZB3,123,SUZB3
2020-04-28,4769.957854219245,16.007854219245,SUZB3,123,SUZB3
2020-04-29,4778.567854219245,16.007854219245,SUZB3,123,SUZB3
2020-04-30,4863.437854219244,16.007854219245,SUZB3,123,SUZB3
2020-05-04,4773.042130454371,4773.042130454371,CASH,0,CASH
2020-05-05,4773.042130454371,4773.042130454371,CASH,0,CASH
2020-05-06,4773.042130454371,4773.042130454371,CASH,0,CASH
2020-05-07,4773.042130454371,4773.042130454371,CASH,0,CASH
2020-05-08,4773.042130454371,4773.042130454371,CASH,0,CASH
2020-05-11,4827.327305041871,19.727305041871,SUZB3,101,SUZB3
2020-05-12,4923.277305041870,19.727305041871,SUZB3,101,SUZB3
2020-05-13,5129.317305041871,19.727305041871,SUZB3,101,SUZB3
2020-05-14,4821.267305041871,19.727305041871,SUZB3,101,SUZB3
2020-05-15,4567.757305041870,19.727305041871,SUZB3,101,SUZB3
2020-05-18,4472.265739470264,91.908596613121,MGLU3,33,MGLU3
2020-05-19,4694.622882327407,91.908596613121,MGLU3,33,MGLU3
2020-05-20,4562.622882327407,91.908596613121,MGLU3,33,MGLU3
2020-05-21,4671.837168041692,91.908596613121,MGLU3,33,MGLU3
2020-05-22,4621.551453755977,91.908596613121,MGLU3,33,MGLU3
2020-05-25,4837.622882327406,91.908596613121,MGLU3,33,MGLU3
2020-05-26,5158.194310898834,91.908596613121,MGLU3,33,MGLU3
2020-05-27,5384.480025184549,91.908596613121,MGLU3,33,MGLU3
2020-05-28,5218.694310898835,91.908596613121,MGLU3,33,MGLU3
2020-05-29,5147.980025184548,91.908596613121,MGLU3,33,MGLU3
2020-06-01,5036.998855869078,5.566855869078,PRIO3,804,PRIO3
2020-06-02,5406.838855869079,5.566855869078,PRIO3,804,PRIO3
2020-06-03,5228.350855869079,5.566855869078,PRIO3,804,PRIO3
2020-06-04,5459.902855869079,5.566855869078,PRIO3,804,PRIO3
2020-06-05,5998.582855869079,5.566855869078,PRIO3,804,PRIO3
2020-06-08,6013.054855869079,5.566855869078,PRIO3,804,PRIO3
2020-06-09,5665.726855869079,5.566855869078,PRIO3,804,PRIO3
2020-06-10,5299.102855869079,5.566855869078,PRIO3,804,PRIO3
2020-06-12,4964.638855869079,5.566855869078,PRIO3,804,PRIO3
2020-06-15,4821.605665777881,4.265665777880,JHSF3,811,JHSF3
2020-06-16,4813.495665777880,4.265665777880,JHSF3,811,JHSF3
2020-06-17,5154.115665777880,4.265665777880,JHSF3,811,JHSF3
2020-06-18,5146.005665777880,4.265665777880,JHSF3,811,JHSF3
2020-06-19,5600.165665777881,4.265665777880,JHSF3,811,JHSF3
2020-06-22,5500.999598247951,0.618645867001,GGBR3,536,GGBR3
2020-06-23,5679.666264914621,0.618645867001,GGBR3,536,GGBR3
2020-06-24,5620.110709359064,0.618645867001,GGBR3,536,GGBR3
2020-06-25,5573.317058565412,0.618645867001,GGBR3,536,GGBR3
2020-06-26,5445.698010946366,0.618645867001,GGBR3,536,GGBR3
2020-06-29,5519.017868763429,5519.017868763429,CASH,0,CASH
2020-06-30,5519.017868763429,5519.017868763429,CASH,0,CASH
2020-07-01,5519.017868763429,5519.017868763429,CASH,0,CASH
2020-07-02,5519.017868763429,5519.017868763429,CASH,0,CASH
2020-07-03,5519.017868763429,5519.017868763429,CASH,0,CASH
2020-07-06,5244.565459743429,7.045459743429,JHSF3,556,JHSF3
2020-07-07,5439.165459743429,7.045459743429,JHSF3,556,JHSF3
2020-07-08,5311.285459743429,7.045459743429,JHSF3,556,JHSF3
2020-07-09,5255.685459743429,7.045459743429,JHSF3,556,JHSF3
2020-07-10,5255.685459743429,7.045459743429,JHSF3,556,JHSF3
2020-07-13,5261.245459743429,7.045459743429,JHSF3,556,JHSF3
2020-07-14,5428.045459743429,7.045459743429,JHSF3,556,JHSF3
2020-07-15,5850.605459743429,7.045459743429,JHSF3,556,JHSF3
2020-07-16,5605.965459743429,7.045459743429,JHSF3,556,JHSF3
2020-07-17,5511.445459743430,7.045459743429,JHSF3,556,JHSF3
2020-07-20,5644.885459743429,7.045459743429,JHSF3,556,JHSF3
2020-07-21,5350.205459743429,7.045459743429,JHSF3,556,JHSF3
2020-07-22,5283.485459743430,7.045459743429,JHSF3,556,JHSF3
2020-07-23,5150.045459743429,7.045459743429,JHSF3,556,JHSF3
2020-07-24,5105.565459743429,7.045459743429,JHSF3,556,JHSF3
2020-07-27,5486.594944792931,1.574944792931,USIM5,678,USIM5
2020-07-28,5418.794944792931,1.574944792931,USIM5,678,USIM5
2020-07-29,5527.274944792931,1.574944792931,USIM5,678,USIM5
2020-07-30,5567.954944792932,1.574944792931,USIM5,678,USIM5
2020-07-31,5513.714944792931,1.574944792931,USIM5,678,USIM5
2020-08-03,5580.502001378681,21.907001378681,WEGE3,167,WEGE3
2020-08-04,5598.872001378681,21.907001378681,WEGE3,167,WEGE3
2020-08-05,5716.607001378681,21.907001378681,WEGE3,167,WEGE3
2020-08-06,5852.712001378682,21.907001378681,WEGE3,167,WEGE3
2020-08-07,5737.482001378681,21.907001378681,WEGE3,167,WEGE3
2020-08-10,5782.572001378681,21.907001378681,WEGE3,167,WEGE3
2020-08-11,5647.302001378682,21.907001378681,WEGE3,167,WEGE3
2020-08-12,5699.907001378681,21.907001378681,WEGE3,167,WEGE3
2020-08-13,5775.057001378682,21.907001378681,WEGE3,167,WEGE3
2020-08-14,5797.602001378681,21.907001378681,WEGE3,167,WEGE3
2020-08-17,5697.402001378681,21.907001378681,WEGE3,167,WEGE3
2020-08-18,5674.857001378681,21.907001378681,WEGE3,167,WEGE3
2020-08-19,5522.887001378681,21.907001378681,WEGE3,167,WEGE3
2020-08-20,5634.777001378681,21.907001378681,WEGE3,167,WEGE3
2020-08-21,5666.507001378681,21.907001378681,WEGE3,167,WEGE3
2020-08-24,5572.152001378681,21.907001378681,WEGE3,167,WEGE3
2020-08-25,5724.122001378681,21.907001378681,WEGE3,167,WEGE3
2020-08-26,5568.812001378682,21.907001378681,WEGE3,167,WEGE3
2020-08-27,5557.122001378681,21.907001378681,WEGE3,167,WEGE3
2020-08-28,5632.272001378681,21.907001378681,WEGE3,167,WEGE3
2020-08-31,5417.677001378682,21.907001378681,WEGE3,167,WEGE3
2020-09-01,5610.562001378682,21.907001378681,WEGE3,167,WEGE3
2020-09-02,5600.542001378682,21.907001378681,WEGE3,167,WEGE3
2020-09-03,5401.812001378682,21.907001378681,WEGE3,167,WEGE3
2020-09-04,5406.822001378681,21.907001378681,WEGE3,167,WEGE3
2020-09-08,5223.750915687868,2.856915687868,PRIO3,631,PRIO3
2020-09-09,5216.178915687869,2.856915687868,PRIO3,631,PRIO3
2020-09-10,4999.114915687869,2.856915687868,PRIO3,631,PRIO3
2020-09-11,5001.638915687869,2.856915687868,PRIO3,631,PRIO3
2020-09-14,5014.714760906818,11.644760906818,WEGE3,158,WEGE3
2020-09-15,5073.964760906818,11.644760906818,WEGE3,158,WEGE3
2020-09-16,4983.904760906818,11.644760906818,WEGE3,158,WEGE3
2020-09-17,4974.424760906818,11.644760906818,WEGE3,158,WEGE3
2020-09-18,4908.854760906818,11.644760906818,WEGE3,158,WEGE3
2020-09-21,4792.263988402037,8.214214646381,RADL3,222,RADL3
2020-09-22,4844.582992926924,8.214214646381,RADL3,222,RADL3
2020-09-23,4785.985707859049,8.214214646381,RADL3,222,RADL3
2020-09-24,4905.273038175793,8.214214646381,RADL3,222,RADL3
2020-09-25,4832.026431840951,8.214214646381,RADL3,222,RADL3
2020-09-28,4646.398504778270,9.488484715143,RENT3,85,RENT3
2020-09-29,4657.857770494225,9.488484715143,RENT3,85,RENT3
2020-09-30,4648.035542737693,9.488484715143,RENT3,85,RENT3
2020-10-01,4684.868896824690,9.488484715143,RENT3,85,RENT3
2020-10-02,4650.491099676826,9.488484715143,RENT3,85,RENT3
2020-10-05,4695.509643560934,9.488484715143,RENT3,85,RENT3
2020-10-06,4700.420757439200,9.488484715143,RENT3,85,RENT3
2020-10-07,4666.042960291335,9.488484715143,RENT3,85,RENT3
2020-10-08,4917.328287062629,9.488484715143,RENT3,85,RENT3
2020-10-09,4932.880147677140,9.488484715143,RENT3,85,RENT3
2020-10-13,5055.018604810866,1.458604810867,CSNA3,276,CSNA3
2020-10-14,5079.858604810866,1.458604810867,CSNA3,276,CSNA3
2020-10-15,5369.658604810867,1.458604810867,CSNA3,276,CSNA3
2020-10-16,5391.738604810867,1.458604810867,CSNA3,276,CSNA3
2020-10-19,5427.618604810867,1.458604810867,CSNA3,276,CSNA3
2020-10-20,5709.138604810867,1.458604810867,CSNA3,276,CSNA3
2020-10-21,5780.898604810867,1.458604810867,CSNA3,276,CSNA3
2020-10-22,5775.378604810867,1.458604810867,CSNA3,276,CSNA3
2020-10-23,5927.178604810866,1.458604810867,CSNA3,276,CSNA3
2020-10-26,5860.938604810867,1.458604810867,CSNA3,276,CSNA3
2020-10-27,5924.418604810867,1.458604810867,CSNA3,276,CSNA3
2020-10-28,5706.378604810867,1.458604810867,CSNA3,276,CSNA3
2020-10-29,5814.018604810866,1.458604810867,CSNA3,276,CSNA3
2020-10-30,5670.498604810867,1.458604810867,CSNA3,276,CSNA3
2020-11-03,5956.791915964925,0.198189366247,RENT3,97,RENT3
2020-11-04,6193.112789860089,0.198189366247,RENT3,97,RENT3
2020-11-05,6340.696576719520,0.198189366247,RENT3,97,RENT3
2020-11-06,6351.905471924035,0.198189366247,RENT3,97,RENT3
2020-11-09,6290.045153049851,5.045153049851,CSNA3,300,CSNA3
2020-11-10,6008.045153049852,5.045153049851,CSNA3,300,CSNA3
2020-11-11,5990.045153049851,5.045153049851,CSNA3,300,CSNA3
2020-11-12,5861.045153049851,5.045153049851,CSNA3,300,CSNA3
2020-11-13,5792.045153049851,5.045153049851,CSNA3,300,CSNA3
2020-11-16,5764.719169307265,37.994461116618,RENT3,89,RENT3
2020-11-17,5694.442092672779,37.994461116618,RENT3,89,RENT3
2020-11-18,5565.029427162933,37.994461116618,RENT3,89,RENT3
2020-11-19,5649.876141636277,37.994461116618,RENT3,89,RENT3
2020-11-20,5633.592428757554,37.994461116618,RENT3,89,RENT3
2020-11-23,5740.839854104815,34.299854104815,SANB11,147,SANB11
2020-11-24,5943.699854104816,34.299854104815,SANB11,147,SANB11
2020-11-25,5961.339854104815,34.299854104815,SANB11,147,SANB11
2020-11-26,5965.749854104815,34.299854104815,SANB11,147,SANB11
2020-11-27,5976.039854104816,34.299854104815,SANB11,147,SANB11
2020-11-30,5789.349854104816,34.299854104815,SANB11,147,SANB11
2020-12-01,6200.949854104816,34.299854104815,SANB11,147,SANB11
2020-12-02,6243.579854104816,34.299854104815,SANB11,147,SANB11
2020-12-03,6106.869854104816,34.299854104815,SANB11,147,SANB11
2020-12-04,6208.299854104815,34.299854104815,SANB11,147,SANB11
2020-12-07,6253.253107417816,5.753107417816,CSNA3,238,CSNA3
2020-12-08,6255.633107417816,5.753107417816,CSNA3,238,CSNA3
2020-12-09,6150.913107417816,5.753107417816,CSNA3,238,CSNA3
2020-12-10,6795.893107417816,5.753107417816,CSNA3,238,CSNA3
2020-12-11,6729.253107417816,5.753107417816,CSNA3,238,CSNA3
2020-12-14,6538.575421103317,1.945421103318,SANB11,149,SANB11
2020-12-15,6598.175421103319,1.945421103318,SANB11,149,SANB11
2020-12-16,6718.865421103318,1.945421103318,SANB11,149,SANB11
2020-12-17,6557.945421103318,1.945421103318,SANB11,149,SANB11
2020-12-18,6534.105421103319,1.945421103318,SANB11,149,SANB11
2020-12-21,6583.888111203320,10.708111203320,CSNA3,213,CSNA3
2020-12-22,6466.738111203319,10.708111203320,CSNA3,213,CSNA3
2020-12-23,6583.888111203320,10.708111203320,CSNA3,213,CSNA3
2020-12-28,6597.155537398071,48.905537398070,VALE3,75,VALE3
2020-12-29,6579.155537398070,48.905537398070,VALE3,75,VALE3
2020-12-30,6607.655537398071,48.905537398070,VALE3,75,VALE3
2021-01-04,7087.988876664947,11.908876664947,PRIO3,473,PRIO3
2021-01-05,6992.442876664949,11.908876664947,PRIO3,473,PRIO3
2021-01-06,6882.706876664946,11.908876664947,PRIO3,473,PRIO3
2021-01-07,7015.146876664946,11.908876664947,PRIO3,473,PRIO3
2021-01-08,7054.878876664947,11.908876664947,PRIO3,473,PRIO3
2021-01-11,7376.518876664947,11.908876664947,PRIO3,473,PRIO3
2021-01-12,7248.808876664947,11.908876664947,PRIO3,473,PRIO3
2021-01-13,7530.716876664947,11.908876664947,PRIO3,473,PRIO3
2021-01-14,7390.708876664947,11.908876664947,PRIO3,473,PRIO3
2021-01-15,7038.796876664947,11.908876664947,PRIO3,473,PRIO3
2021-01-18,6902.572876664946,11.908876664947,PRIO3,473,PRIO3
2021-01-19,6965.008876664946,11.908876664947,PRIO3,473,PRIO3
2021-01-20,6710.534876664947,11.908876664947,PRIO3,473,PRIO3
2021-01-21,7038.796876664947,11.908876664947,PRIO3,473,PRIO3
2021-01-22,6823.108876664946,11.908876664947,PRIO3,473,PRIO3
2021-01-26,6690.668876664946,11.908876664947,PRIO3,473,PRIO3
2021-01-27,6550.660876664947,11.908876664947,PRIO3,473,PRIO3
2021-01-28,6802.296876664947,11.908876664947,PRIO3,473,PRIO3
2021-01-29,6680.262876664947,11.908876664947,PRIO3,473,PRIO3
2021-02-01,6986.169106257622,49.329106257622,SUZB3,108,SUZB3
2021-02-02,6861.969106257621,49.329106257622,SUZB3,108,SUZB3
2021-02-03,6945.129106257622,49.329106257622,SUZB3,108,SUZB3
2021-02-04,7032.609106257622,49.329106257622,SUZB3,108,SUZB3
2021-02-05,7231.329106257622,49.329106257622,SUZB3,108,SUZB3
2021-02-08,7174.089106257622,49.329106257622,SUZB3,108,SUZB3
2021-02-09,7252.929106257622,49.329106257622,SUZB3,108,SUZB3
2021-02-10,7414.929106257622,49.329106257622,SUZB3,108,SUZB3
2021-02-11,7680.609106257622,49.329106257622,SUZB3,108,SUZB3
2021-02-12,7687.089106257622,49.329106257622,SUZB3,108,SUZB3
2021-02-17,8449.734107378248,0.064107378247,PRIO3,485,PRIO3
2021-02-18,8575.834107378247,0.064107378247,PRIO3,485,PRIO3
2021-02-19,8622.394107378250,0.064107378247,PRIO3,485,PRIO3
2021-02-22,8942.494107378248,0.064107378247,PRIO3,485,PRIO3
2021-02-23,8608.814107378248,0.064107378247,PRIO3,485,PRIO3
2021-02-24,8473.984107378248,0.064107378247,PRIO3,485,PRIO3
2021-02-25,8139.334107378248,0.064107378247,PRIO3,485,PRIO3
2021-02-26,8110.234107378248,0.064107378247,PRIO3,485,PRIO3
2021-03-01,8558.374107378248,0.064107378247,PRIO3,485,PRIO3
2021-03-02,8310.054107378248,0.064107378247,PRIO3,485,PRIO3
2021-03-03,8693.204107378249,0.064107378247,PRIO3,485,PRIO3
2021-03-04,9020.094107378247,0.064107378247,PRIO3,485,PRIO3
2021-03-05,9705.884107378248,0.064107378247,PRIO3,485,PRIO3
2021-03-08,9511.776346718500,15.156346718498,SUZB3,126,SUZB3
2021-03-09,9991.836346718499,15.156346718498,SUZB3,126,SUZB3
2021-03-10,9447.516346718499,15.156346718498,SUZB3,126,SUZB3
2021-03-11,9359.316346718499,15.156346718498,SUZB3,126,SUZB3
2021-03-12,9370.656346718499,15.156346718498,SUZB3,126,SUZB3
2021-03-15,9499.044711702229,6.981219638738,GGBR3,520,GGBR3
2021-03-16,9610.473283130801,6.981219638738,GGBR3,520,GGBR3
2021-03-17,9754.917727575246,6.981219638738,GGBR3,520,GGBR3
2021-03-18,9544.441537099054,6.981219638738,GGBR3,520,GGBR3
2021-03-19,9598.092330749847,6.981219638738,GGBR3,520,GGBR3
2021-03-22,9609.931468388737,9609.931468388737,CASH,0,CASH
2021-03-23,9609.931468388737,9609.931468388737,CASH,0,CASH
2021-03-24,9609.931468388737,9609.931468388737,CASH,0,CASH
2021-03-25,9609.931468388737,9609.931468388737,CASH,0,CASH
2021-03-26,9609.931468388737,9609.931468388737,CASH,0,CASH
2021-03-29,9907.419502622613,15.119502622613,BRKM5,253,BRKM5
2021-03-30,10332.459502622612,15.119502622613,BRKM5,253,BRKM5
2021-03-31,10056.689502622612,15.119502622613,BRKM5,253,BRKM5
2021-04-01,10276.799502622613,15.119502622613,BRKM5,253,BRKM5
2021-04-05,10153.996500592613,4.556500592615,PRIO3,560,PRIO3
2021-04-06,10475.436500592616,4.556500592615,PRIO3,560,PRIO3
2021-04-07,10599.756500592615,4.556500592615,PRIO3,560,PRIO3
2021-04-08,10616.556500592615,4.556500592615,PRIO3,560,PRIO3
2021-04-09,10587.436500592614,4.556500592615,PRIO3,560,PRIO3
2021-04-12,11470.927159202989,14.727159202990,BRKM5,245,BRKM5
2021-04-13,11507.677159202989,14.727159202990,BRKM5,245,BRKM5
2021-04-14,11495.427159202991,14.727159202990,BRKM5,245,BRKM5
2021-04-15,11902.127159202992,14.727159202990,BRKM5,245,BRKM5
2021-04-16,12259.827159202989,14.727159202990,BRKM5,245,BRKM5
2021-04-19,12948.277159202989,14.727159202990,BRKM5,245,BRKM5
2021-04-20,12693.477159202990,14.727159202990,BRKM5,245,BRKM5
2021-04-22,12463.177159202991,14.727159202990,BRKM5,245,BRKM5
2021-04-23,12906.627159202990,14.727159202990,BRKM5,245,BRKM5
2021-04-26,13244.727159202990,14.727159202990,BRKM5,245,BRKM5
2021-04-27,13759.227159202990,14.727159202990,BRKM5,245,BRKM5
2021-04-28,13546.077159202989,14.727159202990,BRKM5,245,BRKM5
2021-04-29,13830.277159202989,14.727159202990,BRKM5,245,BRKM5
2021-04-30,12877.227159202990,14.727159202990,BRKM5,245,BRKM5
2021-05-03,12274.527159202989,14.727159202990,BRKM5,245,BRKM5
2021-05-04,12166.727159202990,14.727159202990,BRKM5,245,BRKM5
2021-05-05,12776.777159202991,14.727159202990,BRKM5,245,BRKM5
2021-05-06,12485.227159202990,14.727159202990,BRKM5,245,BRKM5
2021-05-07,12808.627159202990,14.727159202990,BRKM5,245,BRKM5
2021-05-10,12605.277159202989,14.727159202990,BRKM5,245,BRKM5
2021-05-11,12781.677159202991,14.727159202990,BRKM5,245,BRKM5
2021-05-12,12539.127159202990,14.727159202990,BRKM5,245,BRKM5
2021-05-13,12595.477159202990,14.727159202990,BRKM5,245,BRKM5
2021-05-14,12784.127159202990,14.727159202990,BRKM5,245,BRKM5
2021-05-17,13185.927159202989,14.727159202990,BRKM5,245,BRKM5
2021-05-18,12705.727159202990,14.727159202990,BRKM5,245,BRKM5
2021-05-19,12551.377159202990,14.727159202990,BRKM5,245,BRKM5
2021-05-20,12259.827159202989,14.727159202990,BRKM5,245,BRKM5
2021-05-21,12465.627159202990,14.727159202990,BRKM5,245,BRKM5
2021-05-24,12411.727159202990,14.727159202990,BRKM5,245,BRKM5
2021-05-25,12426.427159202989,14.727159202990,BRKM5,245,BRKM5
2021-05-26,12651.827159202991,14.727159202990,BRKM5,245,BRKM5
2021-05-27,12703.277159202989,14.727159202990,BRKM5,245,BRKM5
2021-05-28,12691.027159202991,14.727159202990,BRKM5,245,BRKM5
2021-05-31,12281.877159202990,14.727159202990,BRKM5,245,BRKM5
2021-06-01,13085.477159202990,14.727159202990,BRKM5,245,BRKM5
2021-06-02,13715.127159202990,14.727159202990,BRKM5,245,BRKM5
2021-06-04,14447.677159202989,14.727159202990,BRKM5,245,BRKM5
2021-06-07,14763.727159202990,14.727159202990,BRKM5,245,BRKM5
2021-06-08,13825.377159202990,14.727159202990,BRKM5,245,BRKM5
2021-06-09,13987.077159202991,14.727159202990,BRKM5,245,BRKM5
2021-06-10,14582.427159202991,14.727159202990,BRKM5,245,BRKM5
2021-06-11,14053.227159202990,14.727159202990,BRKM5,245,BRKM5
2021-06-14,13820.477159202990,14.727159202990,BRKM5,245,BRKM5
2021-06-15,14075.277159202989,14.727159202990,BRKM5,245,BRKM5
2021-06-16,13955.227159202990,14.727159202990,BRKM5,245,BRKM5
2021-06-17,13205.527159202991,14.727159202990,BRKM5,245,BRKM5
2021-06-18,13259.427159202991,14.727159202990,BRKM5,245,BRKM5
2021-06-21,13516.677159202991,14.727159202990,BRKM5,245,BRKM5
2021-06-22,13462.777159202989,14.727159202990,BRKM5,245,BRKM5
2021-06-23,13842.527159202989,14.727159202990,BRKM5,245,BRKM5
2021-06-24,13955.227159202990,14.727159202990,BRKM5,245,BRKM5
2021-06-25,13592.627159202990,14.727159202990,BRKM5,245,BRKM5
2021-06-28,13533.157188147990,24.907188147991,PETR4,465,PETR4
2021-06-29,13593.607188147991,24.907188147991,PETR4,465,PETR4
2021-06-30,13709.857188147991,24.907188147991,PETR4,465,PETR4
2021-07-01,13537.807188147990,24.907188147991,PETR4,465,PETR4
2021-07-02,13593.607188147991,24.907188147991,PETR4,465,PETR4
2021-07-05,13440.157188147990,24.907188147991,PETR4,465,PETR4
2021-07-06,12891.457188147991,24.907188147991,PETR4,465,PETR4
2021-07-07,13068.157188147990,24.907188147991,PETR4,465,PETR4
2021-07-08,12807.757188147989,24.907188147991,PETR4,465,PETR4
2021-07-12,12874.234065023762,3.297036366145,RADL3,529,RADL3
2021-07-13,13183.415814646687,3.297036366145,RADL3,529,RADL3
2021-07-14,13218.323431539598,3.297036366145,RADL3,529,RADL3
2021-07-15,13318.059479805059,3.297036366145,RADL3,529,RADL3
2021-07-16,13512.544773922706,3.297036366145,RADL3,529,RADL3
